"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         969,      -5.624468017,      -2.401902819,      -2.765170779,     -0.3064107861,      -2.694107241,       1.063464784
          0,           0,         970,      -5.626561052,      -2.401796745,      -2.765372565,      -0.311349727,      -2.694541542,       1.063063725
          0,           0,         971,       -5.62602229,      -2.401929714,      -2.767273425,     -0.3108339269,      -2.694955107,        1.06268421
          0,           0,         972,      -5.622986884,      -2.401676165,       -2.76551744,     -0.3048497816,      -2.695341746,       1.062332468
          0,           0,         973,      -5.618391073,      -2.401546054,      -2.765596428,      -0.292257173,      -2.695721121,       1.061987967
          0,           0,         974,      -5.619002742,      -2.401491394,       -2.76499357,     -0.2915920701,      -2.696148439,       1.061594698
          0,           0,         975,       -5.62783961,      -2.401535161,       -2.76672694,     -0.3129729307,      -2.696622997,       1.061153056
          0,           0,         976,      -5.627445776,      -2.401026433,      -2.762086714,     -0.3137537443,      -2.697113161,       1.060695683
          0,           0,         977,      -5.630960802,       -2.40104009,      -2.764944284,     -0.3242312923,      -2.697587449,       1.060254902
          0,           0,         978,      -5.629420641,      -2.401193657,      -2.766345084,     -0.3190529709,       -2.69803328,       1.059843505
          0,           0,         979,      -5.624480384,      -2.400708632,      -2.763494384,     -0.3075218727,      -2.698465907,        1.05944582
          0,           0,         980,      -5.622879495,      -2.400505159,      -2.763280442,     -0.3037164875,      -2.698951263,       1.058994504
          0,           0,         981,      -5.630199686,      -2.400819915,      -2.765621505,     -0.3231951518,      -2.699489511,       1.058489378
          0,           0,         982,       -5.62587597,      -2.400433309,      -2.763454422,     -0.3102559569,      -2.700035555,       1.057976531
          0,           0,         983,      -5.618303024,      -2.400091842,      -2.761438207,      -0.295770096,      -2.700559179,       1.057486998
          0,           0,         984,      -5.615045252,      -2.400093395,      -2.760458195,     -0.2911766188,      -2.701055755,       1.057025373
          0,           0,         985,       -5.61834412,      -2.400238585,      -2.762867192,     -0.3007816253,      -2.701550484,       1.056565939
          0,           0,         986,      -5.614296343,      -2.399857449,      -2.761715558,     -0.2914034065,      -2.702098787,       1.056052021
          0,           0,         987,      -5.614110247,      -2.399813929,      -2.759857027,     -0.2904200372,      -2.702698093,       1.055486244
          0,           0,         988,       -5.61702845,      -2.399940673,      -2.759545084,      -0.295281119,      -2.703301232,       1.054916871
          0,           0,         989,      -5.611201267,      -2.399721588,      -2.761416744,     -0.2836168446,      -2.703879859,       1.054372895
          0,           0,         990,      -5.611744018,      -2.399627799,      -2.759798952,     -0.2874928029,      -2.704420429,       1.053868065
          0,           0,         991,      -5.608448715,      -2.399439122,      -2.759036695,     -0.2807123459,       -2.70497848,       1.053345694
          0,           0,         992,       -5.61487441,      -2.399490541,      -2.762349416,     -0.2980472049,       -2.70559698,       1.052761826
          0,           0,         993,      -5.623235826,      -2.399327437,       -2.76089832,     -0.3102810591,      -2.706258227,       1.052134491
          0,           0,         994,      -5.624564571,      -2.399233694,      -2.760977125,     -0.3116651884,       -2.70690952,         1.0515177
          0,           0,         995,      -5.621968798,      -2.398976135,       -2.76099363,     -0.3055976776,      -2.707540895,       1.050921597
          0,           0,         996,       -5.62463995,      -2.398785239,      -2.759949393,     -0.3132664409,       -2.70813733,       1.050361461
          0,           0,         997,      -5.620082006,      -2.398678149,      -2.761902787,     -0.3042105122,      -2.708766042,       1.049768534
          0,           0,         998,      -5.625856887,      -2.398482766,        -2.7629865,     -0.3198043314,      -2.709452203,       1.049117091
          0,           0,         999,      -5.622455082,      -2.398131156,      -2.761966429,     -0.3106044609,      -2.710172976,       1.048430516
